,County,Precinct,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREISMI,G16PREIKEN,G16PREIFUE,G16PREOWRI,COUNTYFP
1456,Robertson,04-1 Watauga,1844,527.0,68.0,24.0,4.0,0.0,4.0,2.0,147
1457,Robertson,05-1 Greenbrier,1718,462.0,54.0,10.0,3.0,2.0,1.0,4.0,147
1458,Robertson,06-1 Coopertown,1183,307.0,45.0,8.0,1.0,1.0,1.0,1.0,147
1459,Robertson,06-2 Mt. Sharon,818,177.0,25.0,3.0,5.0,1.0,3.0,0.0,147
1460,Robertson,07-1 Jo Byrns,1286,320.0,43.0,5.0,2.0,2.0,5.0,1.0,147
1461,Robertson,07-2 Stroudsville,488,112.0,11.0,3.0,5.0,0.0,3.0,0.0,147
1462,Robertson,08-1 Krisle,512,114.0,12.0,4.0,0.0,0.0,0.0,0.0,147
1463,Robertson,08-2 HATS,480,134.0,6.0,4.0,1.0,1.0,4.0,0.0,147
1464,Robertson,08-3 Owens Chapel,753,182.0,19.0,7.0,2.0,1.0,1.0,2.0,147
1465,Robertson,09-1 Fair Assoc.,1317,695.0,55.0,14.0,4.0,1.0,5.0,1.0,147
1466,Robertson,10-1 South Haven,1420,615.0,60.0,16.0,11.0,2.0,10.0,3.0,147
1467,Robertson,11-1 Westside,1142,520.0,43.0,11.0,7.0,2.0,3.0,3.0,147
1468,Robertson,11-2 Heads,338,77.0,10.0,0.0,0.0,0.0,0.0,0.0,147
1469,Robertson,12-1 Bransford,250,901.0,18.0,3.0,1.0,1.0,2.0,0.0,147
1470,Robertson,Paper Ballots,308,181.0,20.0,6.0,2.0,0.0,0.0,0.0,147
1471,Robertson,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,147
1472,Rutherford,1-1,1311,2063.0,103.0,31.0,11.0,6.0,11.0,2.0,149
1473,Rutherford,2-1,1832,506.0,85.0,7.0,3.0,3.0,5.0,5.0,149
1474,Rutherford,2-2,1949,664.0,100.0,16.0,8.0,1.0,8.0,3.0,149
1475,Rutherford,2-3,759,149.0,30.0,4.0,4.0,1.0,2.0,0.0,149
1476,Rutherford,3-1,1872,578.0,85.0,14.0,6.0,2.0,3.0,5.0,149
1477,Rutherford,3-2,1484,715.0,83.0,16.0,9.0,1.0,4.0,6.0,149
1478,Rutherford,4-1,543,177.0,23.0,2.0,1.0,1.0,0.0,0.0,149
1479,Rutherford,4-2,550,463.0,29.0,10.0,4.0,2.0,0.0,3.0,149
1480,Rutherford,4-3,1701,774.0,95.0,20.0,4.0,2.0,4.0,4.0,149
1481,Rutherford,4-4,411,310.0,27.0,17.0,6.0,1.0,1.0,2.0,149
1482,Rutherford,5-1,1071,755.0,88.0,22.0,8.0,7.0,8.0,8.0,149
1483,Rutherford,5-2,702,969.0,62.0,20.0,6.0,7.0,10.0,1.0,149
1484,Rutherford,6-1,2169,625.0,90.0,20.0,5.0,2.0,0.0,6.0,149
1485,Rutherford,6-2,1974,824.0,97.0,21.0,12.0,8.0,2.0,16.0,149
1486,Rutherford,7-1,1488,793.0,110.0,18.0,11.0,1.0,6.0,9.0,149
1487,Rutherford,7-2,2206,1208.0,138.0,27.0,15.0,2.0,2.0,6.0,149
1488,Rutherford,8-1,2079,638.0,91.0,14.0,9.0,4.0,3.0,13.0,149
1489,Rutherford,8-2,625,216.0,27.0,9.0,6.0,0.0,2.0,6.0,149
1490,Rutherford,8-3,1199,355.0,54.0,2.0,8.0,1.0,1.0,4.0,149
1491,Rutherford,8-4,1058,380.0,61.0,7.0,7.0,1.0,2.0,4.0,149
1492,Rutherford,9-1,2152,1081.0,114.0,19.0,17.0,4.0,6.0,7.0,149
1493,Rutherford,9-2,2009,723.0,93.0,18.0,13.0,2.0,5.0,11.0,149
1494,Rutherford,10-1,1455,1107.0,88.0,15.0,12.0,2.0,6.0,15.0,149
1495,Rutherford,10-2,1566,817.0,102.0,20.0,7.0,2.0,4.0,2.0,149
1496,Rutherford,11-1,1190,799.0,60.0,17.0,8.0,4.0,1.0,5.0,149
1497,Rutherford,11-2,1296,839.0,77.0,22.0,9.0,4.0,3.0,6.0,149
1498,Rutherford,12-1,639,465.0,45.0,13.0,3.0,0.0,3.0,0.0,149
1499,Rutherford,12-2,999,608.0,56.0,16.0,8.0,4.0,3.0,3.0,149
1500,Rutherford,12-3,336,357.0,24.0,6.0,4.0,2.0,4.0,2.0,149
1501,Rutherford,13-1,1226,765.0,76.0,18.0,2.0,4.0,6.0,8.0,149
1502,Rutherford,13-2,1449,982.0,119.0,19.0,15.0,2.0,1.0,7.0,149
1503,Rutherford,14-1,2153,1098.0,117.0,29.0,13.0,4.0,3.0,8.0,149
1504,Rutherford,14-2,2446,1058.0,122.0,25.0,14.0,2.0,1.0,3.0,149
1505,Rutherford,15-1,1808,934.0,107.0,7.0,10.0,1.0,1.0,4.0,149
1506,Rutherford,15-2,1408,1157.0,102.0,27.0,10.0,2.0,4.0,7.0,149
1507,Rutherford,16-1,944,1108.0,117.0,44.0,9.0,2.0,2.0,7.0,149
1508,Rutherford,16-2,262,210.0,23.0,5.0,1.0,1.0,1.0,2.0,149
1509,Rutherford,16-3,996,701.0,69.0,11.0,4.0,1.0,1.0,0.0,149
1510,Rutherford,17-1,743,971.0,105.0,43.0,3.0,1.0,2.0,9.0,149
1511,Rutherford,17-2,107,276.0,11.0,5.0,0.0,2.0,1.0,0.0,149
1512,Rutherford,17-3,45,150.0,17.0,10.0,0.0,0.0,0.0,1.0,149
1513,Rutherford,18-1,777,1189.0,101.0,38.0,6.0,3.0,8.0,11.0,149
1514,Rutherford,18-2,1320,692.0,82.0,8.0,2.0,2.0,5.0,2.0,149
1515,Rutherford,19-1,1574,594.0,76.0,15.0,10.0,1.0,6.0,8.0,149
1516,Rutherford,19-2,1512,763.0,93.0,14.0,4.0,6.0,3.0,3.0,149
1517,Rutherford,20-1,2546,916.0,123.0,24.0,11.0,7.0,7.0,6.0,149
1518,Rutherford,20-2,2349,1178.0,150.0,28.0,10.0,8.0,3.0,10.0,149
1519,Rutherford,21-1,762,1227.0,95.0,56.0,3.0,4.0,5.0,3.0,149
1520,Rutherford,21-2,1463,779.0,74.0,25.0,9.0,3.0,3.0,6.0,149
1521,Rutherford,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,149
1522,Scott,1-1 Fairview,797,141.0,13.0,3.0,3.0,2.0,2.0,0.0,151
1523,Scott,2-1 Elgin,345,68.0,3.0,1.0,3.0,0.0,2.0,0.0,151
1524,Scott,2-2 Robbins,389,61.0,8.0,1.0,1.0,0.0,0.0,0.0,151
1525,Scott,3-1 Huntsville,622,125.0,10.0,1.0,2.0,1.0,2.0,0.0,151
1526,Scott,3-2 Paint Rock,163,22.0,6.0,0.0,1.0,0.0,0.0,0.0,151
1527,Scott,4-1 Helenwood,944,137.0,9.0,3.0,2.0,0.0,0.0,0.0,151
1528,Scott,5-1 City Park,319,48.0,4.0,0.0,1.0,0.0,0.0,0.0,151
1529,Scott,5-2 Winfield,568,70.0,6.0,1.0,1.0,0.0,1.0,0.0,151
1530,Scott,6-1 Oneida,787,138.0,5.0,5.0,2.0,0.0,1.0,0.0,151
1531,Scott,7-1 West Oneida,1110,124.0,16.0,6.0,12.0,3.0,2.0,0.0,151
1532,Sequatchie,1 Lewis Chapel,618,107.0,16.0,2.0,4.0,0.0,3.0,5.0,153
1533,Sequatchie,2 Cagle,486,87.0,16.0,2.0,1.0,0.0,2.0,0.0,153
1534,Sequatchie,3 Courthouse,380,109.0,9.0,3.0,2.0,0.0,0.0,1.0,153
1535,Sequatchie,4 Electric Co-op,331,128.0,12.0,3.0,2.0,1.0,1.0,1.0,153
1536,Sequatchie,5 Chapel Hill,692,117.0,17.0,7.0,4.0,1.0,1.0,2.0,153
1537,Sequatchie,6 Daus,419,93.0,13.0,0.0,2.0,0.0,0.0,0.0,153
1538,Sequatchie,7 Justice Center,436,126.0,9.0,3.0,1.0,1.0,1.0,0.0,153
1539,Sequatchie,8 Lone Oak,562,137.0,20.0,1.0,1.0,1.0,1.0,1.0,153
1540,Sequatchie,9 Fredonia,517,149.0,16.0,4.0,0.0,0.0,0.0,1.0,153
1541,Sequatchie,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,153
1542,Sevier,1-1 Caton's Chapel,1342,276.0,36.0,13.0,5.0,2.0,1.0,2.0,155
1543,Sevier,1-2 Caton's Chapel,33,6.0,0.0,1.0,0.0,0.0,0.0,0.0,155
1544,Sevier,1-3 Jones Cove,806,144.0,14.0,2.0,4.0,2.0,2.0,4.0,155
1545,Sevier,1-4 Jones Cove,49,6.0,2.0,0.0,0.0,1.0,0.0,1.0,155
1546,Sevier,2-1 Wearwood,1382,281.0,23.0,7.0,12.0,3.0,5.0,7.0,155
1547,Sevier,2-2 Waldens Creek,1118,242.0,31.0,12.0,2.0,2.0,0.0,2.0,155
1548,Sevier,3-1 New Center,830,178.0,25.0,3.0,3.0,0.0,1.0,2.0,155
1549,Sevier,3-2 Harrisburg,1605,288.0,44.0,5.0,1.0,2.0,1.0,10.0,155
1550,Sevier,4-1 Pigeon Forge,3113,621.0,103.0,19.0,9.0,5.0,2.0,5.0,155
1551,Sevier,5-1 Sevierville,1824,480.0,54.0,20.0,6.0,0.0,2.0,7.0,155
1552,Sevier,5-2 Senior Center,1027,279.0,35.0,4.0,4.0,1.0,2.0,4.0,155
1553,Sevier,6-1 Seymour,2921,611.0,101.0,23.0,9.0,2.0,3.0,17.0,155
1554,Sevier,7-1 Catlettsburg,431,64.0,7.0,2.0,1.0,1.0,0.0,0.0,155
1555,Sevier,7-2 Catlettsburg,1100,238.0,44.0,10.0,0.0,3.0,0.0,6.0,155
1556,Sevier,7-3 Walnut Grove,516,126.0,21.0,10.0,1.0,2.0,1.0,0.0,155
1557,Sevier,8-1 Kodak,2094,359.0,51.0,9.0,6.0,4.0,4.0,3.0,155
1558,Sevier,8-2 Kodak,189,31.0,6.0,0.0,0.0,0.0,1.0,1.0,155
1559,Sevier,8-3 Underwood,987,209.0,41.0,3.0,5.0,1.0,3.0,6.0,155
1560,Sevier,9-1 Seymour Primary,2499,581.0,118.0,16.0,5.0,2.0,5.0,13.0,155
1561,Sevier,10-1 Boyds Creek,1487,281.0,53.0,9.0,1.0,2.0,1.0,10.0,155
1562,Sevier,10-2 Whites,351,67.0,8.0,3.0,0.0,0.0,0.0,2.0,155
1563,Sevier,10-3 DuPont,651,140.0,18.0,5.0,1.0,0.0,0.0,4.0,155
1564,Sevier,11-1 Gatlinburg,1719,620.0,61.0,30.0,2.0,1.0,3.0,2.0,155
1565,Sevier,11-2 Pittman Center,555,169.0,19.0,6.0,1.0,0.0,0.0,0.0,155
1566,Shelby,Memphis 01,706,2057.0,104.0,17.0,6.0,1.0,5.0,23.0,157
1567,Shelby,Memphis 02,608,1811.0,102.0,19.0,4.0,2.0,1.0,11.0,157
1568,Shelby,Memphis 11,54,1116.0,7.0,5.0,2.0,4.0,4.0,4.0,157
1569,Shelby,Memphis 12,12,530.0,3.0,0.0,0.0,1.0,0.0,0.0,157
1570,Shelby,Memphis 13,19,963.0,4.0,0.0,1.0,2.0,2.0,0.0,157
1571,Shelby,Memphis 16-1,615,1951.0,103.0,36.0,2.0,0.0,5.0,14.0,157
1572,Shelby,Memphis 16-3,380,1329.0,53.0,21.0,3.0,0.0,0.0,4.0,157
1573,Shelby,Memphis 17,171,837.0,49.0,28.0,0.0,2.0,2.0,4.0,157
1574,Shelby,Memphis 20-1,421,1585.0,88.0,35.0,6.0,2.0,3.0,13.0,157
1575,Shelby,Memphis 20-3,102,1857.0,24.0,14.0,3.0,4.0,4.0,4.0,157
1576,Shelby,Memphis 21,44,1490.0,10.0,11.0,0.0,3.0,1.0,1.0,157
1577,Shelby,Memphis 26,41,1407.0,2.0,5.0,5.0,5.0,1.0,0.0,157
1578,Shelby,Memphis 28,327,881.0,46.0,22.0,1.0,4.0,5.0,7.0,157
1579,Shelby,Memphis 31-2,145,1299.0,43.0,35.0,0.0,1.0,3.0,4.0,157
1580,Shelby,Memphis 31-4,120,1552.0,30.0,20.0,0.0,2.0,4.0,0.0,157
1581,Shelby,Memphis 33,123,397.0,25.0,21.0,1.0,2.0,2.0,16.0,157
1582,Shelby,Memphis 34-2,22,979.0,2.0,5.0,0.0,2.0,1.0,0.0,157
1583,Shelby,Memphis 36-1,306,1333.0,54.0,33.0,1.0,1.0,4.0,21.0,157
1584,Shelby,Memphis 36-2,111,1412.0,32.0,16.0,1.0,0.0,9.0,0.0,157
1585,Shelby,Memphis 37,72,1230.0,6.0,14.0,3.0,3.0,3.0,4.0,157
1586,Shelby,Memphis 41-3,32,1558.0,11.0,13.0,3.0,3.0,7.0,2.0,157
1587,Shelby,Memphis 42-1,35,1610.0,6.0,7.0,3.0,1.0,4.0,1.0,157
1588,Shelby,Memphis 44-1,1215,1122.0,129.0,29.0,7.0,4.0,8.0,44.0,157
1589,Shelby,Memphis 44-5,440,1190.0,47.0,8.0,6.0,2.0,4.0,20.0,157
1590,Shelby,Memphis 45-2,75,2145.0,9.0,6.0,1.0,4.0,4.0,0.0,157
1591,Shelby,Memphis 45-4,983,1946.0,141.0,40.0,3.0,4.0,7.0,24.0,157
1592,Shelby,Memphis 46-2,1039,1174.0,108.0,30.0,9.0,2.0,2.0,35.0,157
1593,Shelby,Memphis 47,31,1816.0,8.0,1.0,5.0,4.0,2.0,0.0,157
1594,Shelby,Memphis 49,25,1824.0,9.0,8.0,3.0,1.0,2.0,0.0,157
1595,Shelby,Memphis 50-1,12,756.0,4.0,1.0,0.0,0.0,3.0,0.0,157
1596,Shelby,Memphis 50-2,24,1328.0,2.0,3.0,0.0,3.0,7.0,0.0,157
1597,Shelby,Memphis 52-1,37,912.0,12.0,10.0,2.0,0.0,2.0,1.0,157
1598,Shelby,Memphis 53-1,611,968.0,43.0,7.0,9.0,2.0,4.0,6.0,157
1599,Shelby,Memphis 54,1324,1083.0,54.0,41.0,8.0,5.0,4.0,27.0,157
1600,Shelby,Memphis 55-2,1317,888.0,141.0,18.0,4.0,1.0,0.0,43.0,157
1601,Shelby,Memphis 57,1924,1216.0,119.0,16.0,8.0,1.0,5.0,40.0,157
1602,Shelby,Memphis 58-1,232,1355.0,13.0,12.0,1.0,4.0,3.0,7.0,157
1603,Shelby,Memphis 58-4,325,1337.0,24.0,12.0,2.0,1.0,6.0,6.0,157
1604,Shelby,Memphis 59-5,54,1968.0,2.0,4.0,0.0,2.0,5.0,1.0,157
1605,Shelby,Memphis 60-3,30,1332.0,7.0,1.0,5.0,2.0,4.0,0.0,157
1606,Shelby,Memphis 60-5,45,790.0,8.0,6.0,3.0,2.0,1.0,0.0,157
1607,Shelby,Memphis 60-6,43,1033.0,4.0,5.0,5.0,1.0,1.0,0.0,157
1608,Shelby,Memphis 60-7,111,2225.0,16.0,7.0,2.0,2.0,2.0,0.0,157
1609,Shelby,Memphis 60-9,18,1239.0,5.0,5.0,0.0,2.0,3.0,1.0,157
1610,Shelby,Memphis 61,15,1043.0,9.0,5.0,2.0,2.0,4.0,2.0,157
1611,Shelby,Memphis 62,407,553.0,8.0,7.0,2.0,1.0,6.0,4.0,157
1612,Shelby,Memphis 64,1210,911.0,116.0,20.0,4.0,4.0,2.0,39.0,157
1613,Shelby,Memphis 66,979,1230.0,106.0,26.0,10.0,7.0,3.0,21.0,157
1614,Shelby,Memphis 67-1,1127,877.0,112.0,23.0,2.0,2.0,4.0,29.0,157
1615,Shelby,Memphis 67-3,937,513.0,62.0,16.0,7.0,0.0,0.0,19.0,157
1616,Shelby,Memphis 68-1,793,695.0,60.0,24.0,3.0,3.0,5.0,22.0,157
1617,Shelby,Memphis 68-3,1215,902.0,62.0,17.0,4.0,2.0,0.0,22.0,157
1618,Shelby,Memphis 69-2,149,665.0,3.0,3.0,2.0,2.0,4.0,3.0,157
1619,Shelby,Memphis 70-1,162,1343.0,4.0,5.0,0.0,1.0,4.0,0.0,157
1620,Shelby,Memphis 70-2,115,1286.0,9.0,7.0,2.0,0.0,1.0,3.0,157
1621,Shelby,Memphis 71-4,141,2367.0,18.0,7.0,3.0,4.0,5.0,1.0,157
1622,Shelby,Memphis 72-3,150,1751.0,7.0,7.0,4.0,5.0,5.0,0.0,157
1623,Shelby,Memphis 72-7,179,1541.0,18.0,16.0,3.0,1.0,7.0,2.0,157
1624,Shelby,Memphis 73-1,61,816.0,3.0,4.0,0.0,3.0,0.0,1.0,157
1625,Shelby,Memphis 73-3,132,1692.0,7.0,5.0,2.0,0.0,5.0,0.0,157
1626,Shelby,Memphis 74-1,193,1954.0,21.0,10.0,4.0,4.0,1.0,0.0,157
1627,Shelby,Memphis 74-2,153,2005.0,15.0,8.0,4.0,3.0,3.0,2.0,157
1628,Shelby,Memphis 74-5,209,1354.0,7.0,8.0,3.0,1.0,4.0,3.0,157
1629,Shelby,Memphis 74-9,75,1291.0,7.0,16.0,2.0,0.0,1.0,0.0,157
1630,Shelby,Memphis 75-1,23,1308.0,11.0,6.0,0.0,1.0,1.0,0.0,157
1631,Shelby,Memphis 75-6,35,2587.0,9.0,6.0,5.0,3.0,6.0,2.0,157
1632,Shelby,Memphis 75-7,28,2098.0,9.0,6.0,3.0,0.0,5.0,0.0,157
1633,Shelby,Memphis 75-11,48,2437.0,6.0,10.0,1.0,3.0,3.0,0.0,157
1634,Shelby,Memphis 76-4,31,1592.0,12.0,6.0,0.0,0.0,6.0,3.0,157
1635,Shelby,Memphis 76-5,22,1352.0,7.0,4.0,1.0,1.0,0.0,1.0,157
1636,Shelby,Memphis 76-6,51,2157.0,12.0,7.0,3.0,5.0,3.0,0.0,157
1637,Shelby,Memphis 77-1,80,2239.0,11.0,6.0,2.0,0.0,3.0,0.0,157
1638,Shelby,Memphis 77-3,79,1648.0,5.0,9.0,0.0,3.0,3.0,0.0,157
1639,Shelby,Memphis 78-3,64,1858.0,13.0,5.0,1.0,2.0,2.0,0.0,157
1640,Shelby,Memphis 79-1,67,2444.0,11.0,5.0,3.0,5.0,7.0,0.0,157
1641,Shelby,Memphis 79-2,77,1819.0,7.0,4.0,5.0,0.0,2.0,0.0,157
1642,Shelby,Memphis 79-3,74,2101.0,8.0,7.0,3.0,1.0,1.0,2.0,157
1643,Shelby,Memphis 79-7,35,1347.0,8.0,6.0,3.0,2.0,3.0,2.0,157
1644,Shelby,Memphis 80-2,1277,1107.0,78.0,10.0,4.0,0.0,6.0,12.0,157
1645,Shelby,Memphis 81-1,1233,1043.0,71.0,14.0,7.0,1.0,1.0,18.0,157
1646,Shelby,Memphis 81-3,1317,838.0,76.0,6.0,1.0,4.0,1.0,29.0,157
1647,Shelby,Memphis 81-5,403,1307.0,30.0,8.0,0.0,5.0,4.0,1.0,157
1648,Shelby,Memphis 81-7,1049,1881.0,71.0,30.0,4.0,1.0,3.0,20.0,157
1649,Shelby,Memphis 82-2,54,560.0,4.0,1.0,3.0,0.0,0.0,0.0,157
1650,Shelby,Memphis 83,54,606.0,4.0,2.0,0.0,1.0,3.0,2.0,157
1651,Shelby,Memphis 84-2,25,587.0,4.0,4.0,2.0,0.0,0.0,2.0,157
1652,Shelby,Memphis 86,319,2060.0,25.0,11.0,3.0,5.0,8.0,4.0,157
1653,Shelby,Memphis 87-2,140,1515.0,19.0,8.0,0.0,3.0,2.0,0.0,157
1654,Shelby,Memphis 87-3,614,2141.0,39.0,10.0,4.0,6.0,1.0,4.0,157
1655,Shelby,Memphis 87-4,603,1224.0,29.0,11.0,2.0,0.0,2.0,5.0,157
1656,Shelby,Memphis 88-2,204,869.0,24.0,7.0,2.0,1.0,2.0,3.0,157
1657,Shelby,Memphis 88-3,367,1514.0,35.0,27.0,5.0,0.0,8.0,5.0,157
1658,Shelby,Memphis 88-4,147,921.0,2.0,13.0,0.0,1.0,3.0,0.0,157
1659,Shelby,Memphis 89-1,559,735.0,21.0,6.0,0.0,5.0,5.0,6.0,157
1660,Shelby,Memphis 89-2,598,1020.0,35.0,18.0,3.0,1.0,1.0,17.0,157
1661,Shelby,Memphis 90-2,227,1875.0,15.0,13.0,3.0,4.0,6.0,2.0,157
1662,Shelby,Memphis 90-3,168,1585.0,8.0,11.0,4.0,2.0,3.0,4.0,157
1663,Shelby,Memphis 91-1,1376,1451.0,71.0,17.0,5.0,5.0,2.0,28.0,157
1664,Shelby,Memphis 91-2,1128,1336.0,74.0,17.0,6.0,7.0,6.0,12.0,157
1665,Shelby,Memphis 91-4,1565,1283.0,80.0,23.0,8.0,4.0,1.0,10.0,157
1666,Shelby,Memphis 92-1,38,763.0,6.0,1.0,0.0,1.0,1.0,0.0,157
1667,Shelby,Memphis 93-1,118,1597.0,6.0,6.0,1.0,1.0,3.0,2.0,157
1668,Shelby,Memphis 93-3,269,1061.0,9.0,6.0,2.0,2.0,6.0,3.0,157
1669,Shelby,Memphis 94-3,162,2284.0,19.0,12.0,3.0,2.0,7.0,9.0,157
1670,Shelby,Memphis 94-6,91,1250.0,4.0,3.0,3.0,0.0,2.0,1.0,157
1671,Shelby,Memphis 94-7,167,2477.0,23.0,15.0,5.0,3.0,4.0,1.0,157
1672,Shelby,Memphis 94-8,200,1773.0,17.0,5.0,3.0,2.0,4.0,2.0,157
1673,Shelby,Memphis 95-1,1037,1278.0,60.0,20.0,8.0,5.0,6.0,7.0,157
1674,Shelby,Memphis 95-5,1008,914.0,50.0,13.0,9.0,4.0,2.0,12.0,157
1675,Shelby,Memphis 95-6,861,996.0,44.0,17.0,6.0,3.0,3.0,10.0,157
1676,Shelby,Memphis 95-7,672,929.0,41.0,14.0,4.0,0.0,4.0,7.0,157
1677,Shelby,Memphis 95-8,1144,1631.0,48.0,11.0,5.0,2.0,2.0,10.0,157
1678,Shelby,Memphis 96-1,739,1211.0,49.0,13.0,6.0,1.0,6.0,7.0,157
1679,Shelby,Memphis 96-2,1209,1301.0,57.0,15.0,4.0,0.0,2.0,11.0,157
1680,Shelby,Arlington 01,2718,910.0,117.0,12.0,5.0,3.0,3.0,35.0,157
1681,Shelby,Arlington 02,1365,508.0,63.0,9.0,2.0,1.0,1.0,20.0,157
1682,Shelby,Bartlett 03,1699,449.0,74.0,11.0,3.0,1.0,3.0,19.0,157
1683,Shelby,Bartlett 04,1867,1120.0,65.0,12.0,9.0,1.0,3.0,25.0,157
1684,Shelby,Bartlett 05,1918,862.0,88.0,16.0,2.0,1.0,7.0,23.0,157
1685,Shelby,Bartlett 06,1420,686.0,68.0,31.0,5.0,4.0,2.0,13.0,157
1686,Shelby,Bartlett 08,2553,886.0,130.0,32.0,8.0,6.0,4.0,14.0,157
1687,Shelby,Bartlett 09,2137,649.0,89.0,15.0,4.0,6.0,1.0,26.0,157
1688,Shelby,Bartlett 11,1531,407.0,60.0,4.0,5.0,2.0,2.0,12.0,157
1689,Shelby,Bartlett 13,1567,1630.0,74.0,18.0,9.0,4.0,3.0,22.0,157
1690,Shelby,Brunswick 01,1205,509.0,47.0,7.0,3.0,2.0,3.0,15.0,157
1691,Shelby,Brunswick 02,1647,1330.0,82.0,8.0,6.0,3.0,4.0,27.0,157
1692,Shelby,Collierville 01,2571,645.0,119.0,6.0,15.0,0.0,2.0,34.0,157
1693,Shelby,Collierville 02,1573,1235.0,55.0,12.0,12.0,4.0,5.0,14.0,157
1694,Shelby,Collierville 03,2075,511.0,96.0,13.0,18.0,3.0,2.0,15.0,157
1695,Shelby,Collierville 04,2167,670.0,77.0,14.0,9.0,1.0,6.0,20.0,157
1696,Shelby,Collierville 05,1338,328.0,59.0,8.0,3.0,0.0,0.0,13.0,157
1697,Shelby,Collierville 06,1676,516.0,58.0,8.0,0.0,1.0,1.0,15.0,157
1698,Shelby,Collierville 07,948,1479.0,46.0,6.0,2.0,2.0,4.0,9.0,157
1699,Shelby,Collierville 08,1238,386.0,55.0,4.0,6.0,1.0,0.0,12.0,157
1700,Shelby,Collierville 09,1981,604.0,96.0,10.0,3.0,2.0,3.0,21.0,157
1701,Shelby,Cordova 03,1360,1842.0,59.0,27.0,6.0,6.0,4.0,19.0,157
1702,Shelby,Cordova 04,603,653.0,21.0,6.0,7.0,3.0,2.0,20.0,157
1703,Shelby,Cordova 05,673,1449.0,54.0,11.0,3.0,3.0,10.0,6.0,157
1704,Shelby,Eads,987,328.0,25.0,9.0,1.0,0.0,3.0,4.0,157
1705,Shelby,Forest Hills 01,840,907.0,29.0,8.0,0.0,2.0,1.0,5.0,157
1706,Shelby,Forest Hills 02,318,583.0,13.0,2.0,0.0,2.0,1.0,1.0,157
1707,Shelby,Forest Hills 03,275,2130.0,17.0,8.0,3.0,1.0,2.0,8.0,157
1708,Shelby,Germantown 02,2125,915.0,106.0,28.0,8.0,1.0,7.0,34.0,157
1709,Shelby,Germantown 03,1592,695.0,92.0,12.0,8.0,0.0,4.0,20.0,157
1710,Shelby,Germantown 04,2308,928.0,112.0,16.0,5.0,2.0,4.0,25.0,157
1711,Shelby,Germantown 05,2248,1094.0,120.0,25.0,5.0,3.0,2.0,41.0,157
1712,Shelby,Germantown 06,1250,706.0,79.0,5.0,9.0,0.0,1.0,11.0,157
1713,Shelby,Germantown 08,1137,481.0,52.0,9.0,4.0,2.0,1.0,24.0,157
1714,Shelby,Germantown 10,1567,645.0,84.0,5.0,4.0,1.0,2.0,7.0,157
1715,Shelby,Germantown 11,2124,766.0,95.0,7.0,3.0,2.0,2.0,15.0,157
1716,Shelby,Germantown 12,687,244.0,29.0,0.0,0.0,0.0,1.0,7.0,157
1717,Shelby,Lakeland 01,3064,915.0,100.0,16.0,7.0,5.0,5.0,25.0,157
1718,Shelby,Lakeland 02,1155,417.0,46.0,13.0,4.0,0.0,8.0,8.0,157
1719,Shelby,Lucy 01,578,338.0,20.0,3.0,5.0,0.0,3.0,3.0,157
1720,Shelby,Lucy 03,443,520.0,25.0,6.0,3.0,1.0,2.0,1.0,157
1721,Shelby,McConnell's,455,827.0,13.0,1.0,3.0,0.0,3.0,5.0,157
1722,Shelby,Millington 01,1994,1006.0,81.0,13.0,9.0,4.0,4.0,12.0,157
1723,Shelby,Millington 02,1720,1230.0,85.0,24.0,9.0,7.0,6.0,10.0,157
1724,Shelby,Morning Sun 01,972,2292.0,57.0,14.0,9.0,1.0,6.0,16.0,157
1725,Shelby,Morning Sun 02,990,783.0,35.0,10.0,7.0,1.0,4.0,20.0,157
1726,Shelby,Ross 05,209,2256.0,21.0,9.0,1.0,3.0,3.0,2.0,157
1727,Shelby,Ross 13,217,2877.0,24.0,14.0,0.0,3.0,4.0,0.0,157
1728,Shelby,Ross 14,116,1990.0,12.0,6.0,2.0,1.0,2.0,2.0,157
1729,Shelby,Ross 15,108,1662.0,14.0,9.0,4.0,5.0,1.0,3.0,157
1730,Shelby,Ross 16,196,2966.0,14.0,7.0,8.0,3.0,3.0,4.0,157
1731,Shelby,Stewartville,2200,697.0,47.0,21.0,7.0,1.0,2.0,6.0,157
1732,Smith,01 Defeated,749,170.0,24.0,6.0,3.0,1.0,0.0,1.0,159
1733,Smith,02 Tanglewood,733,263.0,30.0,3.0,3.0,1.0,0.0,4.0,159
1734,Smith,03 New Middleton,854,213.0,20.0,2.0,2.0,2.0,0.0,1.0,159
1735,Smith,04 Rock City,715,168.0,29.0,4.0,1.0,1.0,0.0,0.0,159
1736,Smith,05 Gordonsville,832,246.0,21.0,6.0,2.0,2.0,1.0,0.0,159
1737,Smith,06 Carthage,425,235.0,9.0,5.0,4.0,2.0,2.0,0.0,159
1738,Smith,07 South Carthage,619,211.0,23.0,2.0,3.0,1.0,1.0,1.0,159
1739,Smith,08 Elmwood,567,183.0,15.0,2.0,1.0,1.0,2.0,0.0,159
